iso3c,year,wdi_fertility,oecd_fertility_t1,wdi_gdpcapcon2010,wdi_gdpcapgr,wdi_unempfne,wdi_unempfilo,wdi_unempmne,wdi_unempmilo,wdi_unempilo,wdi_unempne,wdi_lfpf,wdi_lfpfilo15,wdi_lfpfne15,oecd_incompoverty_t1d,scip_popu65ab,wdi_pop65
MUS,2008,1.67,NA,7456.36924654787,5.00653907079831,NA,12.6239995956421,NA,4.05399990081787,7.17000007629395,NA,36.3534543846518,41.2820014953613,41.6682014465332,NA,NA,7.09801478621954
MUS,2009,1.59,NA,7683.12492562686,3.04110045494286,12.2704000473022,12.3009996414185,4.32929992675781,4.34000015258789,7.25699996948242,7.25710010528564,36.6398061737258,41.5620002746582,42.1285018920898,NA,NA,7.33293086525546
MUS,2010,1.57,NA,8000.37643182154,4.12919885158315,12.9156999588013,12.9390001296997,4.47550010681152,4.48400020599365,7.65399980545044,7.65390014648438,37.4922925307377,43.0460014343262,43.6186981201172,NA,NA,7.62735835827414
MUS,2011,1.55,NA,8313.27125413517,3.91100125075474,NA,11.7189998626709,NA,4.91300010681152,7.44700002670288,NA,37.2352651452963,42.1360015869141,42.5952987670898,NA,NA,8.01211753045369
MUS,2012,1.54,NA,8580.08565130036,3.20949947389812,11.7151002883911,11.7209997177124,4.93009996414185,4.93200016021729,7.47200012207031,7.47230005264282,37.4166281795446,42.4889984130859,42.9193992614746,NA,NA,8.44236243187011
MUS,2013,1.44,NA,8848.88703370886,3.13285197062984,11.1497001647949,11.1599998474121,4.92859983444214,4.93300008773804,7.32200002670288,7.32229995727539,38.3694276174374,44.3390007019043,44.831298828125,NA,NA,8.91081459107955
MUS,2014,1.43,NA,9163.63347496595,3.55690427573659,10.826000213623,10.8400001525879,5.35519981384277,5.36199998855591,7.46700000762939,7.4672999382019,38.4241008419721,44.6180000305176,45.0449981689453,NA,NA,9.41412727511323
MUS,2015,1.36,NA,9476.66538887816,3.41602394691346,10.6827001571655,10.7019996643066,5.28329992294312,5.29300022125244,7.40999984741211,7.40959978103638,39.1355908341822,45.6920013427734,46.17919921875,NA,NA,9.95405953046395
MUS,2016,1.4,NA,9833.6131341629,3.76659648343872,10.4061002731323,10.4219999313354,4.51789999008179,4.52500009536743,6.81300020217896,6.81349992752075,38.8087342406126,44.7680015563965,45.1297988891602,NA,NA,10.4430347144901
MUS,2017,1.44,NA,10199.47936243,3.72056764157287,10.0385999679565,10.0299997329712,4.64060020446777,4.63700008392334,6.7519998550415,6.75220012664795,39.2248226550504,45.0320014953613,45.3597984313965,NA,NA,10.951689167014
MUS,2018,NA,NA,10578.617322528,3.71722856261256,NA,10.0609998703003,NA,4.79199981689453,6.86700010299683,NA,39.3741900933541,44.9819984436035,NA,NA,NA,11.4741730686522
MUS,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1960,6.769,NA,3907.49380113654,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7700004577637,NA,NA,3.39948054979237
MEX,1961,6.768,NA,3977.12742979403,1.78205346447979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44538846836334
MEX,1962,6.77,NA,4035.33436567156,1.46354213952213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4876598441724
MEX,1963,6.775,NA,4229.16135167127,4.80324474840523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52761560729924
MEX,1964,6.78,NA,4587.85325201625,8.48139549471749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56738252967619
MEX,1965,6.783,NA,4762.9471904894,3.81646772150359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60756799729162
MEX,1966,6.779,NA,4898.34118637214,2.84265162866176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65090641890132
MEX,1967,6.764,NA,5026.51319176675,2.61664103250286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69147781268879
MEX,1968,6.734,NA,5332.58044731099,6.0890570434704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72704212828666
MEX,1969,6.684,NA,5347.78407225182,0.285108215263733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75388632827539
MEX,1970,6.611,6.72,5524.27238582021,3.30021390512276,NA,NA,NA,NA,NA,NA,NA,NA,17.9300003051758,NA,NA,3.77079543822612
MEX,1971,6.51,NA,5561.1818705781,0.668132962679863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78588227948432
MEX,1972,6.382,NA,5841.22234055225,5.03562869352872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79217253892548
MEX,1973,6.23,NA,6117.58915336606,4.73131815057202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79413483376794
MEX,1974,6.057,NA,6287.63486339258,2.77961964694784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79793407274964
MEX,1975,5.866,NA,6465.76905274415,2.83308737262549,NA,NA,NA,NA,NA,NA,NA,NA,12.0200004577637,NA,NA,3.80712620679995
MEX,1976,5.661,NA,6571.2311203849,1.63108312066902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83247071993996
MEX,1977,5.448,NA,6618.13903940076,0.713837607542757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86263837563102
MEX,1978,5.234,NA,7029.24077076204,6.21174213647988,NA,NA,NA,NA,NA,NA,NA,NA,24.0400009155273,NA,NA,3.89251120116237
MEX,1979,5.024,NA,7520.98161093569,6.99564655999596,NA,NA,NA,NA,NA,NA,NA,NA,24.9799995422363,NA,NA,3.91504299875127
MEX,1980,4.823,4.71,8016.88474447579,6.59359587874863,NA,NA,NA,NA,NA,NA,NA,NA,30.1000003814697,NA,NA,3.92792519018062
MEX,1981,4.636,NA,8494.01210071256,5.95153069358456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94247611760921
MEX,1982,4.463,NA,8253.44620942392,-2.83218211177795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94798499842116
MEX,1983,4.304,NA,7784.85918968501,-5.67747105692499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95246555739727
MEX,1984,4.158,NA,7872.45769659001,1.12524202134657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96554494487223
MEX,1985,4.026,NA,7872.01771604416,-0.0055888588138373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.99195298820526
MEX,1986,3.904,NA,7470.79268275293,-5.09685124912116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04207662310714
MEX,1987,3.79,NA,7445.85369014963,-0.333819899203917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09875717172562
MEX,1988,3.68,NA,7393.1082809297905,-0.708386323647701,2.52999997138977,NA,1.4099999666214,NA,NA,1.75999999046326,NA,NA,23.1000003814697,NA,NA,4.16125538118124
MEX,1989,3.574,NA,7548.97667178617,2.10829308774542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22838436497373
MEX,1990,3.47,3.36,7790.79967323082,3.20338784922272,NA,NA,NA,NA,NA,NA,29.4092697467117,33.5099983215332,21.5599994659424,NA,NA,4.29972400839178
MEX,1991,3.369,NA,7970.14439521028,2.30200659112924,4.22499990463257,4.25400018692017,2.5239999294281,2.54099988937378,3.04699993133545,3.04699993133545,29.7795791276707,34.0050010681152,33.9630012512207,NA,NA,4.37637961356886
MEX,1992,3.273,NA,8104.29107732218,1.68311482778805,4.03800010681152,4.05499982833862,2.67400002479553,2.68499994277954,3.09599995613098,3.09599995613098,30.2550980491419,34.8769989013672,34.8129997253418,NA,NA,4.45766390861189
MEX,1993,3.182,NA,8117.08981623173,0.157925459333171,3.95099997520447,3.96199989318848,2.87899994850159,2.88700008392334,3.21399998664856,3.21399998664856,30.7797277599431,35.8549995422363,35.7599983215332,NA,NA,4.54214162434624
MEX,1994,3.097,NA,8373.51352854788,3.15905968914349,4.83900022506714,4.84800004959106,3.97199988365173,3.97900009155273,4.2480001449585,4.2480001449585,31.332324080785,36.3740005493164,36.326000213623,NA,NA,4.62740748299622
MEX,1995,3.018,NA,7717.72153127439,-7.8317422553591,8.61100006103516,8.63799953460693,6.04199981689453,6.06099987030029,6.88800001144409,6.88800001144409,32.5208748463576,37.6189994812012,37.6529998779297,NA,NA,4.71253021316005
MEX,1996,2.946,NA,8109.19869834691,5.07244483344138,6.86600017547607,6.90500020980835,4.44600009918213,4.47200012207031,5.25,5.25,32.4380604797249,37.5410003662109,37.6370010375977,NA,NA,4.80482450951423
MEX,1997,2.88,NA,8530.35508532051,5.19356353987794,6.13399982452393,6.20100021362305,2.96799993515015,3.00099992752075,4.05499982833862,4.05499982833862,33.418741576541,39.5970001220703,39.5620002746582,NA,NA,4.8945861497165
MEX,1998,2.821,NA,8835.87554348668,3.5815678844592,4.92500019073486,4.96199989318848,2.87400007247925,2.89499998092651,3.57299995422363,3.57299995422363,33.2767035761495,39.3450012207031,39.3549995422363,NA,NA,4.98174607374355
MEX,1999,2.766,NA,8946.13287719935,1.24783710646471,3.54099988937378,3.57200002670288,1.94900000095367,1.96599996089935,2.48799991607666,2.48799991607666,32.9748664609795,38.5260009765625,38.4059982299805,NA,NA,5.06665898547171
MEX,2000,2.716,2.65,9253.96804618644,3.44098587862088,3.26699995994568,3.28999996185303,2.19199991226196,2.20799994468689,2.56299996376038,2.56299996376038,33.3598286905869,38.882999420166,38.8759994506836,NA,NA,5.15091606058634
MEX,2001,2.669,NA,9088.05331877876,-1.7929036125865,3.27500009536743,3.30299997329712,2.15000009536743,2.16899991035461,2.53800010681152,2.53800010681152,33.0952715216966,38.1800003051758,38.0330009460449,NA,NA,5.24064186904818
MEX,2002,2.623,NA,8960.55408647201,-1.40293226540929,3.82039999961853,3.84599995613098,2.56809997558594,2.58599996566772,3.00300002098084,3.0025999546051,33.6712026160443,38.9220008850098,38.1372985839844,NA,NA,5.32667442646616
MEX,2003,2.579,NA,8967.02919031783,0.07226231529134,4.45599985122681,4.4980001449585,2.91560006141663,2.94300007820129,3.45499992370605,3.45530009269714,33.5947295695585,38.451000213623,38.7695999145508,NA,NA,5.41526267396267
MEX,2004,2.536,NA,9190.74159228825,2.49483298450697,5.25069999694824,5.29899978637695,3.20289993286133,3.23200011253357,3.93700003623962,3.93650007247925,34.7787247306937,40.6529998779297,39.926700592041,NA,NA,5.51341888640371
MEX,2005,2.495,2.45,9270.65654228665,0.869515796913007,3.90100002288818,3.91499996185303,3.35890007019043,3.37100005149841,3.55800008773804,3.55789995193481,35.1746102362842,41.3199996948242,40.905101776123,NA,NA,5.62497295533692
MEX,2006,2.456,2.42,9547.33357068323,2.98443834192925,3.88240003585815,3.89499998092651,3.37750005722046,3.38899993896484,3.56599998474121,3.56599998474121,35.7489454052123,42.5060005187988,42.1024017333984,NA,NA,5.71235520648618
MEX,2007,2.421,2.38,9622.04795699136,0.782568093541329,3.99230003356934,4.00799989700317,3.40720009803772,3.4210000038147,3.62800002098084,3.6275999546051,36.0182546757123,42.9129981994629,42.4370002746582,NA,NA,5.81166055277459
MEX,2008,2.391,2.35,9587.63633933012,-0.357632988476567,4.03439998626709,4.03999996185303,3.77819991111755,3.78399991989136,3.87400007247925,3.87409996986389,36.0504899697363,42.7799987792969,42.269100189209,NA,NA,5.91934030464087
MEX,2009,2.364,2.32,8947.74147387305,-6.67416705024689,5.35340023040771,5.35300016403198,5.35820007324219,5.35799980163574,5.35599994659424,5.35640001296997,36.5380938772601,43.3219985961914,42.7617988586426,NA,NA,6.03016593228722
MEX,2010,2.34,2.28,9271.39823324639,3.61718943622142,5.18459987640381,5.18100023269653,5.37449979782104,5.37099981307983,5.30299997329712,5.30329990386963,36.5070326857839,43.1619987487793,42.5150985717773,NA,NA,6.14318167896122
MEX,2011,2.317,2.26,9477.88718509023,2.22716085156813,5.12919998168945,5.12799978256226,5.19430017471313,5.19299983978271,5.17000007629395,5.1697998046875,36.7589456815319,43.4889984130859,42.8400993347168,NA,NA,6.24420542366424
MEX,2012,2.294,2.24,9690.86906453233,2.24714512087824,4.87750005722046,4.8769998550415,4.89279985427856,4.89300012588501,4.88700008392334,4.88700008392334,37.2471232252883,44.5470008850098,43.8370018005371,0.27,NA,6.3433942457313
MEX,2013,2.27,2.22,9693.72296894468,0.0294494166966928,4.9552001953125,4.95599985122681,4.8882999420166,4.88899993896484,4.91400003433228,4.91389989852905,37.3835524832634,44.548999786377,43.8689002990723,NA,NA,6.44976025304518
MEX,2014,2.243,NA,9839.050190896,1.49918893305392,4.84700012207031,4.84800004959106,4.78649997711182,4.78800010681152,4.80900001525879,4.80940008163452,36.9152835296449,43.5480003356934,43.0407981872559,0.256,NA,6.57479338977563
MEX,2015,2.215,NA,10037.2014904097,2.0139271135847,4.45149993896484,4.45599985122681,4.22749996185303,4.23099994659424,4.31300020217896,4.31269979476929,37.1451712211247,43.8919982910156,43.3440017700195,NA,NA,6.7247161862432
MEX,2016,2.186,NA,10206.8934536683,1.69063023613496,3.90840005874634,3.91000008583069,3.8283998966217,3.82999992370605,3.85899996757507,3.85899996757507,37.2366775895733,43.9519996643066,43.3871002197266,0.247,NA,6.8733203249054
MEX,2017,2.157,NA,10297.5862081747,0.888544148306252,3.59890007972717,3.60500001907349,3.30920004844666,3.31399989128113,3.42000007629395,3.41960000991821,37.0866419311247,43.6629981994629,42.9492988586426,NA,NA,7.04077048486791
MEX,2018,NA,NA,10385.297846076,0.851768910966769,3.42549991607666,3.43600010871887,3.19420003890991,3.25699996948242,3.32200002670288,3.28290009498596,37.1684040210095,43.7820014953613,43.4634017944336,NA,NA,7.22368498087198
MEX,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1970,NA,NA,85709.4798549228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1971,NA,NA,89289.3171273198,4.17671099912921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1972,NA,NA,92157.6887306654,3.21244656766213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1973,NA,NA,96638.471120322,4.86208199377913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1974,NA,NA,99348.7926643828,2.80459894764495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1975,NA,NA,96969.1046205318,-2.3952863241026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1976,NA,NA,99953.8649510255,3.07805289341792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1977,NA,NA,102362.486172165,2.4097329526173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1978,NA,NA,105275.471538513,2.84575480264209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1979,NA,NA,107728.34152279,2.32995392794741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1980,NA,NA,108106.406312986,0.350942736936631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1981,NA,NA,107428.562567867,-0.62701533446284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1982,NA,NA,108189.493025868,0.708312984752098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1983,NA,NA,107650.934020432,-0.497792336736111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1984,NA,NA,107666.431668025,0.0143962035572542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1985,NA,NA,108283.147169041,0.572802025164606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1986,NA,NA,110140.250255078,1.71504350823595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1987,NA,NA,112385.291241114,2.03834745321289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1988,NA,NA,117308.11257717,4.38030749548346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1989,NA,NA,121875.527175604,3.89351980702106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1990,NA,NA,124532.065261298,2.17971412904379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1991,NA,NA,125014.829232435,0.387662382474787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1992,NA,NA,125692.233150724,0.54185885182423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1993,NA,NA,123382.602021157,-1.83752891620348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1994,NA,NA,124918.740079009,1.24501998878934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1995,NA,NA,126396.467876181,1.18295124993833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1996,NA,NA,126650.002296888,0.200586634237226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1997,NA,NA,128303.721142935,1.305739294161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1998,NA,NA,131637.03925073,2.597990204884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,1999,NA,NA,134751.944703942,2.3662834343144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2000,NA,NA,138701.292922393,2.93082836550373,5.23000001907349,NA,2.51999998092651,NA,NA,3.59999990463257,NA,NA,NA,NA,NA,NA
MCO,2001,NA,NA,140325.769890495,1.17120535351545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2002,NA,NA,140314.23342442999,-0.0082212027582784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2003,NA,NA,140355.613937628,0.0294913154479843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2004,NA,NA,142333.328061678,1.4090737581252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2005,NA,NA,143561.24003066,0.862701649503478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2006,NA,NA,150351.851457283,4.73011477552924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2007,NA,NA,170376.586694544,13.3185824073145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2008,NA,NA,169915.634699617,-0.270548908080869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2009,NA,NA,149171.123225883,-12.2087125828098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2010,NA,NA,150585.448911112,0.948122970882821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2011,NA,NA,159393.369835856,5.84911821722136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2012,NA,NA,159038.48179807,-0.222649184311891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2013,NA,NA,172177.174975606,8.26132960337142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2014,NA,NA,182457.233646969,5.97062803058523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2015,NA,NA,189464.583635477,3.84054380768805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2016,NA,NA,193745.574986475,2.25952062852789,8.68000030517578,NA,4.57999992370605,NA,NA,6.32999992370605,NA,NA,39.7999992370605,NA,NA,NA
MCO,2017,NA,NA,185396.378108574,-4.3093613252761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNG,1960,6.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82749959445529
MNG,1961,7.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.90674806399655
MNG,1962,7.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9498479221298
MNG,1963,7.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9613241965765
MNG,1964,7.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.95116862134882
MNG,1965,7.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92447097163461
MNG,1966,7.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89999219271536
MNG,1967,7.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86740863167208
MNG,1968,7.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83363488150151
MNG,1969,7.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80609621208584
MNG,1970,7.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78720700643169
MNG,1971,7.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83641471470331
MNG,1972,7.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87952118053764
MNG,1973,7.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.90616215225892
